id,customer_id,product_id,rating,review_text,review_date
399,359,276,5,Excellent product! Exceeded my expectations.,2023-10-30 00:00:00
400,169,686,5,"Amazing product, worth every penny!",2023-01-15 00:00:00
401,563,504,3,"Fair quality, could be better.",2023-03-05 00:00:00
402,373,183,5,Superb quality and fast delivery.,2024-08-18 00:00:00
403,558,625,3,"Fair quality, could be better.",2023-05-21 00:00:00
404,733,323,3,Decent product for the price.,2024-09-19 00:00:00
405,827,537,5,Superb quality and fast delivery.,2024-05-04 00:00:00
406,46,684,5,Absolutely love it! Will buy again.,2023-11-30 00:00:00
407,396,190,5,Perfect! Exactly what I was looking for.,2024-09-14 00:00:00
408,570,117,3,Decent product for the price.,2023-01-14 00:00:00
409,676,395,3,"It's okay, meets basic requirements.",2023-01-02 00:00:00
410,237,66,5,Superb quality and fast delivery.,2024-03-25 00:00:00
411,392,578,3,Decent product for the price.,2024-01-24 00:00:00
412,375,58,5,Absolutely love it! Will buy again.,2024-04-18 00:00:00
413,938,556,3,"Average product, nothing special.",2023-08-16 00:00:00
414,281,547,5,Perfect! Exactly what I was looking for.,2023-04-25 00:00:00
415,563,317,3,"Works as described, nothing more.",2023-02-26 00:00:00
416,651,311,5,"Amazing product, worth every penny!",2024-08-10 00:00:00
417,554,241,2,Would not recommend this product.,2023-08-01 00:00:00
418,504,496,4,"Very good product, minor improvements needed.",2023-03-16 00:00:00
419,372,78,5,"Fantastic product, very satisfied!",2024-07-30 00:00:00
420,703,415,3,Decent product for the price.,2024-08-06 00:00:00
421,107,506,4,"Solid product, does what it promises.",2024-04-16 00:00:00
422,334,354,5,Excellent product! Exceeded my expectations.,2023-11-19 00:00:00
423,844,446,5,Best purchase I've made in a long time!,2024-04-26 00:00:00
424,985,293,2,Not satisfied with my purchase.,2024-05-06 00:00:00
425,683,524,5,Superb quality and fast delivery.,2024-05-18 00:00:00
426,386,101,3,"Average product, nothing special.",2024-09-03 00:00:00
427,144,612,2,Disappointed with the quality.,2023-06-15 00:00:00
428,54,93,3,"Average product, nothing special.",2024-11-27 00:00:00
429,896,222,5,"Fantastic product, very satisfied!",2023-09-08 00:00:00
430,422,49,5,"Amazing product, worth every penny!",2024-07-23 00:00:00
431,657,178,4,"Solid product, does what it promises.",2023-09-11 00:00:00
432,429,590,4,"Good value for money, would recommend.",2023-04-01 00:00:00
433,953,91,3,Decent product for the price.,2024-08-13 00:00:00
434,253,367,4,"Solid product, does what it promises.",2023-03-15 00:00:00
435,672,397,3,Decent product for the price.,2024-09-10 00:00:00
436,376,645,4,"Very good product, minor improvements needed.",2024-05-27 00:00:00
437,979,362,4,"Very good product, minor improvements needed.",2024-10-03 00:00:00
438,927,167,4,"Quality is good, delivery was fast.",2023-07-09 00:00:00
439,174,679,4,Happy with this purchase overall.,2023-03-24 00:00:00
440,312,513,3,"Works as described, nothing more.",2024-08-17 00:00:00
441,7,637,5,Superb quality and fast delivery.,2024-09-30 00:00:00
442,356,587,3,"Acceptable, but not impressed.",2023-09-26 00:00:00
443,997,544,5,Superb quality and fast delivery.,2024-05-30 00:00:00
444,989,567,4,"Very good product, minor improvements needed.",2023-11-18 00:00:00
445,143,534,4,"Very good product, minor improvements needed.",2024-08-17 00:00:00
446,630,651,5,Superb quality and fast delivery.,2023-08-30 00:00:00
447,741,209,4,"Nice product, met my expectations.",2023-12-09 00:00:00
448,121,312,4,"Great quality, happy with my purchase.",2023-12-06 00:00:00
449,855,402,3,"It's okay, meets basic requirements.",2024-11-20 00:00:00
450,261,428,3,"Average product, nothing special.",2024-01-10 00:00:00
451,262,122,4,Happy with this purchase overall.,2024-08-07 00:00:00
452,155,496,1,"Complete waste, avoid this product.",2024-10-27 00:00:00
453,475,620,3,"Fair quality, could be better.",2023-08-25 00:00:00
454,804,375,4,"Great quality, happy with my purchase.",2024-11-02 00:00:00
455,306,114,4,"Solid product, does what it promises.",2023-05-17 00:00:00
456,624,203,3,"Average product, nothing special.",2024-08-18 00:00:00
457,611,314,4,"Solid product, does what it promises.",2023-04-09 00:00:00
458,391,6,3,"Acceptable, but not impressed.",2024-08-22 00:00:00
459,237,196,5,"Amazing product, worth every penny!",2024-02-21 00:00:00
460,1,668,4,"Good value for money, would recommend.",2023-11-21 00:00:00
461,771,53,4,"Great quality, happy with my purchase.",2024-01-27 00:00:00
462,462,70,4,"Solid product, does what it promises.",2023-09-26 00:00:00
463,638,548,5,"Fantastic product, very satisfied!",2023-06-23 00:00:00
464,671,135,4,"Quality is good, delivery was fast.",2024-04-13 00:00:00
465,929,406,5,Superb quality and fast delivery.,2024-11-08 00:00:00
466,299,68,5,Excellent product! Exceeded my expectations.,2024-06-08 00:00:00
467,446,434,4,"Great quality, happy with my purchase.",2024-10-16 00:00:00
468,15,195,5,Absolutely love it! Will buy again.,2024-04-30 00:00:00
469,334,411,5,Excellent product! Exceeded my expectations.,2024-05-22 00:00:00
470,284,508,5,"Amazing product, worth every penny!",2023-09-28 00:00:00
471,870,590,4,"Solid product, does what it promises.",2024-06-01 00:00:00
472,300,552,4,"Good value for money, would recommend.",2024-08-12 00:00:00
473,471,520,3,"Acceptable, but not impressed.",2024-11-19 00:00:00
474,754,616,4,Happy with this purchase overall.,2024-07-11 00:00:00
475,264,617,5,Superb quality and fast delivery.,2024-01-19 00:00:00
476,513,586,4,"Nice product, met my expectations.",2024-10-09 00:00:00
477,965,223,5,"Amazing product, worth every penny!",2023-10-14 00:00:00
478,163,373,3,"Fair quality, could be better.",2023-12-28 00:00:00
479,523,517,5,"Outstanding quality, highly recommended!",2024-09-09 00:00:00
480,910,52,5,Absolutely love it! Will buy again.,2023-10-06 00:00:00
481,137,187,4,"Great quality, happy with my purchase.",2023-02-06 00:00:00
482,628,679,4,"Great quality, happy with my purchase.",2024-03-08 00:00:00
483,468,506,5,Absolutely love it! Will buy again.,2024-07-06 00:00:00
484,335,26,2,Several issues with this item.,2023-10-28 00:00:00
485,822,483,4,"Solid product, does what it promises.",2023-08-02 00:00:00
486,430,636,5,Excellent product! Exceeded my expectations.,2023-05-21 00:00:00
487,333,121,5,"Amazing product, worth every penny!",2024-03-04 00:00:00
488,303,518,3,"Average product, nothing special.",2023-02-26 00:00:00
489,12,634,2,Poor quality for the price.,2024-11-25 00:00:00
490,99,697,5,"Amazing product, worth every penny!",2024-05-16 00:00:00
491,465,516,4,"Solid product, does what it promises.",2024-02-08 00:00:00
492,816,86,5,Best purchase I've made in a long time!,2024-08-19 00:00:00
493,652,514,3,"It's okay, meets basic requirements.",2023-02-23 00:00:00
494,971,524,1,"Very poor quality, do not buy.",2023-12-01 00:00:00
495,655,542,5,Superb quality and fast delivery.,2023-07-15 00:00:00
496,375,326,3,"Fair quality, could be better.",2024-09-30 00:00:00
497,129,523,3,"It's okay, meets basic requirements.",2024-11-06 00:00:00
498,349,269,4,"Great quality, happy with my purchase.",2024-11-06 00:00:00
499,54,294,3,"It's okay, meets basic requirements.",2023-09-02 00:00:00
500,892,657,3,Decent product for the price.,2024-10-09 00:00:00
501,34,637,5,"Outstanding quality, highly recommended!",2024-03-12 00:00:00
502,993,237,2,Disappointed with the quality.,2023-02-03 00:00:00
503,751,279,5,Excellent product! Exceeded my expectations.,2023-12-27 00:00:00
504,713,619,5,Superb quality and fast delivery.,2024-01-13 00:00:00
505,274,495,5,Best purchase I've made in a long time!,2023-06-19 00:00:00
506,506,139,5,"Fantastic product, very satisfied!",2023-03-20 00:00:00
507,19,337,3,"It's okay, meets basic requirements.",2024-04-11 00:00:00
508,633,506,4,"Nice product, met my expectations.",2024-02-27 00:00:00
509,540,182,1,"Very poor quality, do not buy.",2023-01-17 00:00:00
510,886,530,5,"Outstanding quality, highly recommended!",2023-06-02 00:00:00
511,860,488,5,Excellent product! Exceeded my expectations.,2023-08-31 00:00:00
512,367,84,5,Excellent product! Exceeded my expectations.,2023-02-05 00:00:00
513,818,11,4,"Great quality, happy with my purchase.",2024-06-04 00:00:00
514,919,113,1,"Awful quality, very unhappy.",2023-07-27 00:00:00
515,160,609,2,"Not as described, below expectations.",2024-03-26 00:00:00
516,235,551,4,"Solid product, does what it promises.",2024-04-04 00:00:00
517,672,137,4,"Nice product, met my expectations.",2023-01-30 00:00:00
518,80,11,3,"It's okay, meets basic requirements.",2023-08-02 00:00:00
519,74,226,3,"Acceptable, but not impressed.",2024-04-28 00:00:00
520,396,329,4,"Nice product, met my expectations.",2024-09-09 00:00:00
521,379,502,5,"Amazing product, worth every penny!",2024-01-16 00:00:00
522,790,454,3,"It's okay, meets basic requirements.",2023-11-07 00:00:00
523,482,629,4,"Very good product, minor improvements needed.",2023-02-01 00:00:00
524,990,418,3,"It's okay, meets basic requirements.",2024-02-02 00:00:00
525,842,401,2,"Not as described, below expectations.",2023-06-19 00:00:00
526,564,509,5,Perfect! Exactly what I was looking for.,2024-08-11 00:00:00
527,582,14,5,Absolutely love it! Will buy again.,2024-04-25 00:00:00
528,259,623,5,"Outstanding quality, highly recommended!",2023-04-01 00:00:00
529,135,351,5,"Amazing product, worth every penny!",2024-08-01 00:00:00
530,407,611,5,Perfect! Exactly what I was looking for.,2024-10-15 00:00:00
531,941,149,5,"Fantastic product, very satisfied!",2024-06-11 00:00:00
532,659,528,2,Would not recommend this product.,2024-03-04 00:00:00
533,59,693,3,"Average product, nothing special.",2024-04-22 00:00:00
534,96,670,5,"Amazing product, worth every penny!",2023-07-04 00:00:00
535,263,362,4,"Good value for money, would recommend.",2023-04-30 00:00:00
536,991,640,4,Happy with this purchase overall.,2023-10-14 00:00:00
537,855,404,5,"Fantastic product, very satisfied!",2024-11-03 00:00:00
538,908,133,4,"Very good product, minor improvements needed.",2024-09-08 00:00:00
539,842,667,2,"Not as described, below expectations.",2023-01-12 00:00:00
540,323,269,5,"Outstanding quality, highly recommended!",2023-11-08 00:00:00
541,456,7,5,Best purchase I've made in a long time!,2024-09-11 00:00:00
542,713,492,3,"Fair quality, could be better.",2023-06-07 00:00:00
543,748,642,5,"Outstanding quality, highly recommended!",2023-05-26 00:00:00
544,678,315,3,"It's okay, meets basic requirements.",2024-02-03 00:00:00
545,429,570,4,Happy with this purchase overall.,2024-10-22 00:00:00
546,150,366,1,"Complete waste, avoid this product.",2023-07-06 00:00:00
547,746,235,5,"Fantastic product, very satisfied!",2024-09-18 00:00:00
548,464,593,3,"Works as described, nothing more.",2023-09-11 00:00:00
549,124,69,4,"Quality is good, delivery was fast.",2023-08-17 00:00:00
550,161,516,2,Would not recommend this product.,2024-06-26 00:00:00
551,367,366,5,Superb quality and fast delivery.,2024-11-21 00:00:00
552,834,420,5,Superb quality and fast delivery.,2024-03-08 00:00:00
553,399,78,3,"Average product, nothing special.",2023-12-20 00:00:00
554,329,631,1,Worst purchase ever made.,2024-08-15 00:00:00
555,948,99,4,Happy with this purchase overall.,2023-07-25 00:00:00
556,192,88,4,"Good value for money, would recommend.",2023-04-04 00:00:00
557,184,576,3,"Average product, nothing special.",2023-08-16 00:00:00
558,185,666,1,"Awful quality, very unhappy.",2024-06-29 00:00:00
559,252,609,4,Happy with this purchase overall.,2023-04-30 00:00:00
560,87,429,4,"Quality is good, delivery was fast.",2024-10-17 00:00:00
561,336,409,4,"Great quality, happy with my purchase.",2024-02-23 00:00:00
562,280,184,5,Perfect! Exactly what I was looking for.,2024-05-16 00:00:00
563,883,663,1,"Awful quality, very unhappy.",2024-11-27 00:00:00
564,627,370,5,Superb quality and fast delivery.,2024-08-02 00:00:00
565,850,214,5,Superb quality and fast delivery.,2023-11-05 00:00:00
566,238,484,5,Absolutely love it! Will buy again.,2024-09-30 00:00:00
567,673,37,4,"Solid product, does what it promises.",2023-03-21 00:00:00
568,772,5,2,Not satisfied with my purchase.,2023-09-29 00:00:00
569,800,358,5,"Amazing product, worth every penny!",2023-10-24 00:00:00
570,562,239,4,"Solid product, does what it promises.",2023-03-12 00:00:00
571,864,270,4,"Quality is good, delivery was fast.",2024-08-25 00:00:00
572,559,587,5,Superb quality and fast delivery.,2024-11-25 00:00:00
573,71,631,4,"Great quality, happy with my purchase.",2024-05-05 00:00:00
574,868,83,1,"Complete waste, avoid this product.",2024-04-19 00:00:00
575,223,627,5,Absolutely love it! Will buy again.,2024-05-26 00:00:00
576,885,230,5,"Outstanding quality, highly recommended!",2024-10-23 00:00:00
577,527,381,4,Happy with this purchase overall.,2023-10-19 00:00:00
578,996,611,4,"Very good product, minor improvements needed.",2023-11-06 00:00:00
579,601,540,4,Happy with this purchase overall.,2023-12-13 00:00:00
580,181,328,2,Would not recommend this product.,2024-07-13 00:00:00
581,27,548,5,Best purchase I've made in a long time!,2023-07-02 00:00:00
582,895,153,5,Best purchase I've made in a long time!,2023-06-29 00:00:00
583,802,7,3,"Average product, nothing special.",2024-04-26 00:00:00
584,747,12,3,"Fair quality, could be better.",2023-03-06 00:00:00
585,606,501,5,Absolutely love it! Will buy again.,2024-07-04 00:00:00
586,809,288,5,"Fantastic product, very satisfied!",2023-05-30 00:00:00
587,200,153,4,"Very good product, minor improvements needed.",2024-04-19 00:00:00
588,360,64,3,"Average product, nothing special.",2024-05-14 00:00:00
589,678,135,4,"Good value for money, would recommend.",2024-05-06 00:00:00
590,916,439,5,"Outstanding quality, highly recommended!",2023-04-27 00:00:00
591,107,438,5,Best purchase I've made in a long time!,2023-09-21 00:00:00
592,765,234,3,"Acceptable, but not impressed.",2023-03-11 00:00:00
593,431,182,2,Would not recommend this product.,2023-10-20 00:00:00
594,493,278,3,Decent product for the price.,2023-10-06 00:00:00
595,720,326,4,"Solid product, does what it promises.",2024-05-15 00:00:00
596,269,379,4,"Great quality, happy with my purchase.",2023-04-04 00:00:00
597,125,490,2,Not satisfied with my purchase.,2023-08-03 00:00:00
598,104,329,5,"Amazing product, worth every penny!",2024-06-14 00:00:00
599,763,218,5,"Fantastic product, very satisfied!",2023-07-05 00:00:00
600,692,428,5,"Fantastic product, very satisfied!",2024-08-03 00:00:00
601,346,592,4,"Great quality, happy with my purchase.",2023-01-25 00:00:00
602,443,626,5,"Amazing product, worth every penny!",2023-05-27 00:00:00
603,903,252,5,Excellent product! Exceeded my expectations.,2023-08-15 00:00:00
604,846,698,5,"Outstanding quality, highly recommended!",2023-05-17 00:00:00
605,20,34,5,Excellent product! Exceeded my expectations.,2023-10-08 00:00:00
606,104,167,5,"Amazing product, worth every penny!",2024-01-12 00:00:00
607,85,152,5,"Outstanding quality, highly recommended!",2023-07-25 00:00:00
608,812,381,4,"Quality is good, delivery was fast.",2024-10-04 00:00:00
609,785,539,2,"Not as described, below expectations.",2023-05-30 00:00:00
610,25,166,2,Several issues with this item.,2023-10-29 00:00:00
611,534,618,2,"Not as described, below expectations.",2023-12-05 00:00:00
612,312,184,4,"Nice product, met my expectations.",2024-11-26 00:00:00
613,251,241,3,"It's okay, meets basic requirements.",2024-03-29 00:00:00
614,211,593,5,"Fantastic product, very satisfied!",2023-02-17 00:00:00
615,229,535,2,Would not recommend this product.,2023-04-18 00:00:00
616,939,485,5,"Amazing product, worth every penny!",2023-02-16 00:00:00
617,873,343,4,"Quality is good, delivery was fast.",2023-06-11 00:00:00
618,584,470,4,"Good value for money, would recommend.",2024-07-04 00:00:00
619,252,170,5,"Outstanding quality, highly recommended!",2024-03-24 00:00:00
620,153,143,4,Happy with this purchase overall.,2023-08-02 00:00:00
621,39,28,5,Perfect! Exactly what I was looking for.,2023-06-11 00:00:00
622,14,570,5,"Amazing product, worth every penny!",2023-08-12 00:00:00
623,493,590,5,Best purchase I've made in a long time!,2023-11-18 00:00:00
624,286,437,1,"Terrible product, waste of money.",2024-09-16 00:00:00
625,801,309,4,Happy with this purchase overall.,2023-06-04 00:00:00
626,918,557,5,Perfect! Exactly what I was looking for.,2023-03-21 00:00:00
627,557,401,5,Excellent product! Exceeded my expectations.,2023-11-10 00:00:00
628,502,219,3,"Fair quality, could be better.",2023-04-26 00:00:00
629,173,583,4,"Very good product, minor improvements needed.",2024-08-09 00:00:00
630,496,527,5,"Outstanding quality, highly recommended!",2024-10-23 00:00:00
631,947,234,3,"Average product, nothing special.",2023-09-05 00:00:00
632,488,492,4,"Great quality, happy with my purchase.",2023-05-21 00:00:00
633,173,365,5,Absolutely love it! Will buy again.,2024-10-16 00:00:00
634,5,377,4,"Solid product, does what it promises.",2023-01-15 00:00:00
635,522,513,4,Happy with this purchase overall.,2024-11-02 00:00:00
636,812,403,3,"It's okay, meets basic requirements.",2024-11-17 00:00:00
637,557,198,3,Decent product for the price.,2023-09-28 00:00:00
638,666,499,4,"Good value for money, would recommend.",2024-01-28 00:00:00
639,912,281,5,"Amazing product, worth every penny!",2024-01-29 00:00:00
640,492,193,5,Superb quality and fast delivery.,2024-05-10 00:00:00
641,751,588,4,"Solid product, does what it promises.",2024-09-01 00:00:00
642,388,135,4,"Very good product, minor improvements needed.",2023-01-23 00:00:00
643,341,434,5,Excellent product! Exceeded my expectations.,2023-12-04 00:00:00
644,876,646,2,"Not as described, below expectations.",2024-10-18 00:00:00
645,785,208,4,Happy with this purchase overall.,2024-05-17 00:00:00
646,874,416,5,Excellent product! Exceeded my expectations.,2024-07-31 00:00:00
647,197,161,5,Absolutely love it! Will buy again.,2024-04-29 00:00:00
648,728,130,5,Excellent product! Exceeded my expectations.,2023-10-24 00:00:00
649,382,342,5,"Outstanding quality, highly recommended!",2024-01-16 00:00:00
650,421,132,5,Best purchase I've made in a long time!,2023-05-20 00:00:00
651,690,112,5,Best purchase I've made in a long time!,2024-01-11 00:00:00
652,831,319,4,"Very good product, minor improvements needed.",2024-03-02 00:00:00
653,676,246,4,"Good value for money, would recommend.",2023-04-30 00:00:00
654,696,675,3,"Average product, nothing special.",2024-10-30 00:00:00
655,509,147,3,"Acceptable, but not impressed.",2024-11-01 00:00:00
656,756,400,5,Perfect! Exactly what I was looking for.,2024-07-27 00:00:00
657,730,647,2,"Not as described, below expectations.",2024-02-14 00:00:00
658,452,517,4,"Very good product, minor improvements needed.",2024-03-11 00:00:00
659,527,260,3,Decent product for the price.,2023-07-02 00:00:00
660,555,199,4,"Good value for money, would recommend.",2023-05-06 00:00:00
661,367,455,4,"Nice product, met my expectations.",2023-10-21 00:00:00
662,657,245,5,Perfect! Exactly what I was looking for.,2023-12-17 00:00:00
663,813,692,3,"Works as described, nothing more.",2023-08-05 00:00:00
664,246,34,5,Absolutely love it! Will buy again.,2024-04-21 00:00:00
665,180,350,4,"Quality is good, delivery was fast.",2024-07-13 00:00:00
666,493,35,4,"Quality is good, delivery was fast.",2023-08-12 00:00:00
667,192,496,4,"Solid product, does what it promises.",2023-12-13 00:00:00
668,405,510,4,"Good value for money, would recommend.",2023-07-02 00:00:00
669,833,199,4,"Quality is good, delivery was fast.",2024-08-12 00:00:00
670,992,108,5,"Outstanding quality, highly recommended!",2024-03-28 00:00:00
671,192,103,5,"Amazing product, worth every penny!",2023-04-10 00:00:00
672,548,192,3,Decent product for the price.,2024-11-06 00:00:00
673,239,602,5,Best purchase I've made in a long time!,2023-12-15 00:00:00
674,271,133,5,"Fantastic product, very satisfied!",2023-12-27 00:00:00
675,522,14,5,"Outstanding quality, highly recommended!",2023-05-16 00:00:00
676,480,32,5,Perfect! Exactly what I was looking for.,2024-02-20 00:00:00
677,865,343,5,Perfect! Exactly what I was looking for.,2023-09-09 00:00:00
678,833,605,3,Decent product for the price.,2024-10-04 00:00:00
679,266,213,5,"Fantastic product, very satisfied!",2024-04-12 00:00:00
680,951,301,5,Absolutely love it! Will buy again.,2024-07-07 00:00:00
681,33,653,5,Excellent product! Exceeded my expectations.,2023-11-09 00:00:00
682,798,679,5,"Fantastic product, very satisfied!",2024-07-16 00:00:00
683,956,628,4,"Quality is good, delivery was fast.",2024-03-07 00:00:00
684,8,82,1,Worst purchase ever made.,2023-12-17 00:00:00
685,527,424,4,"Good value for money, would recommend.",2024-09-14 00:00:00
686,52,19,4,"Quality is good, delivery was fast.",2023-03-14 00:00:00
687,163,159,5,"Outstanding quality, highly recommended!",2023-08-25 00:00:00
688,885,369,4,"Good value for money, would recommend.",2023-05-03 00:00:00
689,211,589,5,Perfect! Exactly what I was looking for.,2024-09-03 00:00:00
690,120,484,5,"Amazing product, worth every penny!",2023-04-02 00:00:00
691,748,669,4,Happy with this purchase overall.,2023-01-23 00:00:00
692,957,513,5,Absolutely love it! Will buy again.,2023-12-16 00:00:00
693,351,379,5,Excellent product! Exceeded my expectations.,2023-06-16 00:00:00
694,662,280,3,"Fair quality, could be better.",2024-10-12 00:00:00
695,38,391,4,"Solid product, does what it promises.",2023-05-22 00:00:00
696,232,635,4,"Nice product, met my expectations.",2023-12-15 00:00:00
697,248,608,5,Best purchase I've made in a long time!,2024-01-22 00:00:00
698,311,541,4,"Great quality, happy with my purchase.",2024-10-17 00:00:00
699,125,265,5,Best purchase I've made in a long time!,2023-05-05 00:00:00
700,312,454,5,Best purchase I've made in a long time!,2024-02-08 00:00:00
701,253,408,4,Happy with this purchase overall.,2023-06-13 00:00:00
702,659,249,3,"Average product, nothing special.",2024-11-09 00:00:00
703,769,1,5,Absolutely love it! Will buy again.,2023-01-31 00:00:00
704,673,670,1,"Very poor quality, do not buy.",2024-04-18 00:00:00
705,228,232,2,Would not recommend this product.,2023-06-27 00:00:00
706,124,497,4,"Great quality, happy with my purchase.",2023-12-14 00:00:00
707,459,93,5,Excellent product! Exceeded my expectations.,2023-03-30 00:00:00
708,943,653,3,"It's okay, meets basic requirements.",2024-09-03 00:00:00
709,361,204,4,"Great quality, happy with my purchase.",2024-08-29 00:00:00
710,455,657,5,Best purchase I've made in a long time!,2024-04-26 00:00:00
711,828,509,5,"Outstanding quality, highly recommended!",2024-09-04 00:00:00
712,417,676,5,"Outstanding quality, highly recommended!",2024-01-21 00:00:00
713,59,312,3,"Fair quality, could be better.",2024-07-04 00:00:00
714,504,414,4,"Great quality, happy with my purchase.",2024-09-06 00:00:00
715,241,325,4,"Solid product, does what it promises.",2023-06-02 00:00:00
716,762,342,5,"Amazing product, worth every penny!",2024-02-14 00:00:00
717,454,9,2,Disappointed with the quality.,2023-12-21 00:00:00
718,534,64,5,"Amazing product, worth every penny!",2023-06-26 00:00:00
719,189,519,4,"Very good product, minor improvements needed.",2024-10-16 00:00:00
720,579,288,5,Perfect! Exactly what I was looking for.,2023-05-04 00:00:00
721,931,624,5,Superb quality and fast delivery.,2023-02-23 00:00:00
722,252,416,5,"Fantastic product, very satisfied!",2023-01-13 00:00:00
723,94,356,4,"Great quality, happy with my purchase.",2024-03-24 00:00:00
724,591,591,4,"Very good product, minor improvements needed.",2023-06-28 00:00:00
725,820,350,1,Worst purchase ever made.,2023-11-25 00:00:00
726,281,625,3,"Works as described, nothing more.",2023-06-24 00:00:00
727,939,357,4,"Solid product, does what it promises.",2023-03-13 00:00:00
728,262,121,1,"Complete waste, avoid this product.",2024-10-20 00:00:00
729,818,89,5,"Fantastic product, very satisfied!",2023-10-12 00:00:00
730,664,18,5,Superb quality and fast delivery.,2023-08-15 00:00:00
731,249,571,5,"Fantastic product, very satisfied!",2023-02-19 00:00:00
732,695,611,4,"Nice product, met my expectations.",2023-01-03 00:00:00
733,956,578,2,Several issues with this item.,2024-10-03 00:00:00
734,298,316,4,Happy with this purchase overall.,2024-09-01 00:00:00
735,388,483,1,"Very poor quality, do not buy.",2024-11-17 00:00:00
736,847,243,5,Absolutely love it! Will buy again.,2024-02-09 00:00:00
737,365,55,3,"Acceptable, but not impressed.",2023-04-06 00:00:00
738,223,109,5,Superb quality and fast delivery.,2023-01-18 00:00:00
739,54,546,5,Excellent product! Exceeded my expectations.,2024-08-28 00:00:00
740,263,316,3,"It's okay, meets basic requirements.",2023-03-13 00:00:00
741,507,250,5,Excellent product! Exceeded my expectations.,2023-04-02 00:00:00
742,301,679,5,Perfect! Exactly what I was looking for.,2023-09-04 00:00:00
743,219,653,4,"Great quality, happy with my purchase.",2023-01-02 00:00:00
744,241,251,4,"Quality is good, delivery was fast.",2024-07-09 00:00:00
745,161,1,4,"Quality is good, delivery was fast.",2023-08-17 00:00:00
746,19,501,4,"Solid product, does what it promises.",2024-08-04 00:00:00
747,990,627,5,"Outstanding quality, highly recommended!",2023-09-03 00:00:00
748,32,511,5,"Outstanding quality, highly recommended!",2024-04-18 00:00:00
749,210,104,5,Best purchase I've made in a long time!,2023-07-24 00:00:00
750,49,677,4,"Nice product, met my expectations.",2023-10-30 00:00:00
751,899,428,5,Perfect! Exactly what I was looking for.,2023-10-20 00:00:00
752,580,438,4,"Solid product, does what it promises.",2023-06-14 00:00:00
753,600,141,1,"Awful quality, very unhappy.",2023-04-04 00:00:00
754,216,64,4,"Solid product, does what it promises.",2023-09-21 00:00:00
755,560,556,3,Decent product for the price.,2023-02-14 00:00:00
756,741,646,5,"Fantastic product, very satisfied!",2024-02-17 00:00:00
757,496,182,5,Superb quality and fast delivery.,2023-01-03 00:00:00
758,225,625,4,"Good value for money, would recommend.",2023-04-08 00:00:00
759,159,9,5,"Outstanding quality, highly recommended!",2024-03-28 00:00:00
760,184,114,5,Excellent product! Exceeded my expectations.,2023-11-26 00:00:00
761,190,187,5,Excellent product! Exceeded my expectations.,2024-08-27 00:00:00
762,101,50,4,"Great quality, happy with my purchase.",2023-04-02 00:00:00
763,329,430,4,"Great quality, happy with my purchase.",2024-04-18 00:00:00
764,238,195,5,"Outstanding quality, highly recommended!",2024-10-16 00:00:00
765,32,668,4,"Great quality, happy with my purchase.",2024-02-07 00:00:00
766,694,535,4,Happy with this purchase overall.,2024-09-21 00:00:00
767,102,502,4,"Nice product, met my expectations.",2024-07-14 00:00:00
768,857,354,1,"Awful quality, very unhappy.",2023-04-28 00:00:00
769,110,218,2,Poor quality for the price.,2023-02-28 00:00:00
770,846,316,4,"Very good product, minor improvements needed.",2024-07-29 00:00:00
771,901,270,4,"Quality is good, delivery was fast.",2023-01-18 00:00:00
772,750,112,5,"Fantastic product, very satisfied!",2023-03-25 00:00:00
773,509,446,3,Decent product for the price.,2024-01-01 00:00:00
774,615,560,4,"Good value for money, would recommend.",2023-06-17 00:00:00
775,883,428,3,"Average product, nothing special.",2024-10-31 00:00:00
776,432,224,5,Excellent product! Exceeded my expectations.,2024-07-11 00:00:00
777,742,544,3,"Fair quality, could be better.",2024-07-25 00:00:00
778,345,3,5,Absolutely love it! Will buy again.,2023-10-22 00:00:00
779,649,217,3,"Fair quality, could be better.",2024-11-22 00:00:00
780,880,632,4,"Nice product, met my expectations.",2023-07-21 00:00:00
781,895,61,4,"Very good product, minor improvements needed.",2023-10-05 00:00:00
782,170,66,5,"Outstanding quality, highly recommended!",2024-09-16 00:00:00
783,999,245,3,"Acceptable, but not impressed.",2023-08-05 00:00:00
784,288,514,5,Best purchase I've made in a long time!,2024-06-25 00:00:00
785,333,507,4,"Great quality, happy with my purchase.",2024-08-24 00:00:00
786,793,588,4,"Quality is good, delivery was fast.",2024-09-12 00:00:00
787,385,307,2,Several issues with this item.,2023-06-10 00:00:00
788,330,158,3,"It's okay, meets basic requirements.",2023-06-22 00:00:00
789,102,614,3,"Average product, nothing special.",2024-01-28 00:00:00
790,198,425,4,"Good value for money, would recommend.",2023-01-26 00:00:00
791,476,230,5,"Amazing product, worth every penny!",2023-08-17 00:00:00
792,38,690,4,"Nice product, met my expectations.",2024-03-16 00:00:00
793,44,519,4,Happy with this purchase overall.,2023-05-10 00:00:00
794,954,529,4,"Quality is good, delivery was fast.",2024-11-12 00:00:00
795,310,478,4,"Good value for money, would recommend.",2023-02-23 00:00:00
796,320,554,5,Perfect! Exactly what I was looking for.,2023-04-10 00:00:00
797,459,276,5,Best purchase I've made in a long time!,2024-09-08 00:00:00
798,49,276,3,"It's okay, meets basic requirements.",2023-06-18 00:00:00
799,689,223,4,"Quality is good, delivery was fast.",2024-08-24 00:00:00
